tweet_id,tweet_date,tweet_year,tweet_month,tweet_text,dog_name,dog_stage,dog_score,total_score,number_of_times_retweeted,number_of_times_loved,number_of_dog_images,dog_breed,confidence_of_true_recognition,tweet_expanded_urls
845306882940190720,2017-03-24 16:10:40.000000,2017,3,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,pupper,12,10,5671,24119,1,Irish_water_spaniel,0.567475,https://twitter.com/dog_rates/status/845306882940190720/photo/1
837820167694528512,2017-03-04 00:21:08.000000,2017,3,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",None,pupper,12,10,8352,35637,2,golden_retriever,0.887625,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1"
837110210464448512,2017-03-02 01:20:01.000000,2017,3,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,pupper,13,10,2543,16710,1,Siberian_husky,0.767696,https://twitter.com/dog_rates/status/837110210464448512/photo/1
836380477523124226,2017-02-28 01:00:19.000000,2017,2,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,pupper,12,10,3158,15381,1,unknown,0.0,https://twitter.com/dog_rates/status/836380477523124226/photo/1
833124694597443584,2017-02-19 01:23:00.000000,2017,2,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,pupper,12,10,5169,21123,3,Cardigan,0.7105229999999999,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1"
831315979191906304,2017-02-14 01:35:49.000000,2017,2,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,None,pupper,13,10,1195,6853,4,briard,0.982755,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1"
827933404142436356,2017-02-04 17:34:40.000000,2017,2,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,pupper,12,10,5613,21147,3,German_shepherd,0.8061149999999999,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1"
824325613288833024,2017-01-25 18:38:36.000000,2017,1,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,None,pupper,13,10,11215,12431,1,Pembroke,0.990793,https://twitter.com/dog_rates/status/824325613288833024/photo/1
822462944365645825,2017-01-20 15:17:01.000000,2017,1,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,pupper,14,10,15822,30026,4,Pomeranian,0.960199,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1"
814986499976527872,2016-12-31 00:08:17.000000,2016,12,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,pupper,11,10,1399,8099,1,dalmatian,0.999828,https://twitter.com/dog_rates/status/814986499976527872/photo/1
811386762094317568,2016-12-21 01:44:13.000000,2016,12,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,pupper,11,10,6952,22216,1,Pembroke,0.804177,https://twitter.com/dog_rates/status/811386762094317568/photo/1
808733504066486276,2016-12-13 18:01:07.000000,2016,12,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,None,pupper,12,10,2364,8413,1,toy_poodle,0.0369271,https://twitter.com/dog_rates/status/808733504066486276/photo/1
807621403335917568,2016-12-10 16:22:02.000000,2016,12,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,pupper,14,10,4004,15484,4,golden_retriever,0.873233,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1"
800459316964663297,2016-11-20 22:02:27.000000,2016,11,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,None,pupper,12,10,2354,10080,1,unknown,0.0,https://twitter.com/dog_rates/status/800459316964663297/photo/1
797971864723324932,2016-11-14 01:18:12.000000,2016,11,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,None,pupper,12,10,3428,12400,2,American_Staffordshire_terrier,0.489845,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1"
794205286408003585,2016-11-03 15:51:10.000000,2016,11,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,pupper,14,10,3613,9807,3,unknown,0.0,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1"
778039087836069888,2016-09-20 01:12:28.000000,2016,9,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,None,pupper,12,10,2843,8971,4,German_shepherd,0.717776,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1"
776477788987613185,2016-09-15 17:48:25.000000,2016,9,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,pupper,11,10,3019,9362,2,Labrador_retriever,0.8848389999999999,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1"
776113305656188928,2016-09-14 17:40:06.000000,2016,9,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,pupper,11,10,4696,12428,1,unknown,0.0,https://twitter.com/dog_rates/status/776113305656188928/photo/1
773985732834758656,2016-09-08 20:45:53.000000,2016,9,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,pupper,11,10,4182,11352,4,pug,0.10957,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1"
773547596996571136,2016-09-07 15:44:53.000000,2016,9,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,pupper,11,10,6661,23363,1,Norwegian_elkhound,0.372202,https://twitter.com/dog_rates/status/773547596996571136/photo/1
772193107915964416,2016-09-03 22:02:38.000000,2016,9,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,pupper,12,10,1494,6363,1,Pembroke,0.367945,https://twitter.com/dog_rates/status/772193107915964416/photo/1
765371061932261376,2016-08-16 02:14:15.000000,2016,8,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,Louie,pupper,11,10,2326,7473,2,golden_retriever,0.829456,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1"
756939218950160384,2016-07-23 19:49:07.000000,2016,7,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,Jax,pupper,12,10,2155,6982,1,golden_retriever,0.790371,https://twitter.com/dog_rates/status/756939218950160384/photo/1
750868782890057730,2016-07-07 01:47:22.000000,2016,7,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,Milo,pupper,11,10,1478,5006,4,toy_poodle,0.912648,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1"
750506206503038976,2016-07-06 01:46:38.000000,2016,7,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,Malcolm,pupper,8,10,1229,4653,1,unknown,0.0,https://twitter.com/dog_rates/status/750506206503038976/photo/1
750383411068534784,2016-07-05 17:38:41.000000,2016,7,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,Zoe,pupper,9,10,1218,4774,1,Border_collie,0.672791,https://twitter.com/dog_rates/status/750383411068534784/photo/1
750071704093859840,2016-07-04 21:00:04.000000,2016,7,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,None,pupper,10,10,3571,8243,3,redbone,0.382113,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1"
749417653287129088,2016-07-03 01:41:06.000000,2016,7,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,Finn,pupper,11,10,1774,6387,4,papillon,0.772894,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1"
747963614829678593,2016-06-29 01:23:16.000000,2016,6,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,None,pupper,10,10,2282,6046,1,kelpie,0.307672,https://twitter.com/dog_rates/status/747963614829678593/photo/1
743222593470234624,2016-06-15 23:24:09.000000,2016,6,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,None,pupper,12,10,2016,6460,1,kuvasz,0.350629,https://twitter.com/dog_rates/status/743222593470234624/photo/1
742465774154047488,2016-06-13 21:16:49.000000,2016,6,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",None,pupper,14,10,4128,7565,2,unknown,0.0,"https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1"
742150209887731712,2016-06-13 00:22:53.000000,2016,6,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,Edmund,pupper,8,10,1651,5348,1,French_bulldog,0.07141439999999999,https://twitter.com/dog_rates/status/742150209887731712/photo/1
741743634094141440,2016-06-11 21:27:17.000000,2016,6,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,Aqua,pupper,11,10,2929,8515,3,Labrador_retriever,0.786089,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1"
740676976021798912,2016-06-08 22:48:46.000000,2016,6,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",Baloo,pupper,11,10,7196,18909,1,Norwegian_elkhound,0.275225,https://twitter.com/dog_rates/status/740676976021798912/photo/1
739606147276148736,2016-06-05 23:53:41.000000,2016,6,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,Benji,pupper,9,10,1756,5591,3,Blenheim_spaniel,0.933755,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1"
736365877722001409,2016-05-28 01:18:00.000000,2016,5,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,Rory,pupper,11,10,1321,4145,4,toy_poodle,0.082606,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1"
735648611367784448,2016-05-26 01:47:51.000000,2016,5,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,None,pupper,12,10,1163,4167,1,Pembroke,0.462594,https://twitter.com/dog_rates/status/735648611367784448/photo/1
735137028879360001,2016-05-24 15:55:00.000000,2016,5,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,Buckley,pupper,9,10,1024,3241,1,Walker_hound,0.413535,https://twitter.com/dog_rates/status/735137028879360001/photo/1
730573383004487680,2016-05-12 01:40:42.000000,2016,5,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,pupper,10,10,2270,5098,3,American_Staffordshire_terrier,0.810158,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1"
728035342121635841,2016-05-05 01:35:26.000000,2016,5,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,None,pupper,12,10,1758,4725,2,Pomeranian,0.248664,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1"
728015554473250816,2016-05-05 00:16:48.000000,2016,5,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,pupper,11,10,1158,4254,1,cocker_spaniel,0.384559,https://twitter.com/dog_rates/status/728015554473250816/photo/1
727524757080539137,2016-05-03 15:46:33.000000,2016,5,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,None,pupper,10,10,1285,4645,2,Pomeranian,0.958834,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1"
727314416056803329,2016-05-03 01:50:44.000000,2016,5,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,None,pupper,11,10,791,3461,3,toy_poodle,0.827469,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1"
725786712245440512,2016-04-28 20:40:11.000000,2016,4,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,pupper,11,10,1433,4316,1,chow,0.33576100000000003,https://twitter.com/dog_rates/status/725786712245440512/photo/1
